SUBPROG,AREA,INST,SCODE,MEDIUM,LISTMED,SIZE,YYYYMM,SPOOL,PFLAG,SPECIES,LISTSPE,CLASS,PARAM,PARLIST,VALUE,UNIT,FLAGQUA,FLAGSTA,TREE,source_datafile ,Comment
VS,AT01,EA,69,,,,199607,1,,FAGU SYL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,FE RU.RU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,FRAG VES,B4,,COVE_F,IM,37.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,FRAG VES,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,FRAX EXC,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,GALI ODO,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,GALI ODO,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,GERA ROB,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,GYMN ROB,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,HYPE HIR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,HYPE HIR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,HYPMAMA,BX_AT,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,HYPMAMA,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,JUNC EFF,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,JUNC EFF,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,LAMI GAL,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,LAMI GAL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,LAMI GAL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,LATH PRA,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,LYSI NEM,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,LYSI NEM,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,LYSI NEM,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,MENT LON,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,MERC PER,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,MOEMUSC,BX_AT,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,MOEMUSC,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,MOEH TRI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,MYCE MUR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,MYOS ARV,B4,,COVE_F,IM,4,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,MYOS ARV,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,MYOS NEM,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,OXAL ACE,B4,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,OXAL ACE,B4,,COVE_F,IM,4,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,OXAL ACE,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,PARI QUA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,PARI QUA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,PHLE PRA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,PICE ABI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,PICE ABI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,PICE ABI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,POA  ANN,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,POA  PRA,B4,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,POTE ERE,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,PRIM ELA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,PRIM ELA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,PRUN VUL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,PTER AQU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,PTER AQU,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,PTER AQU,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,RANU NEM,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,RANU RNS,B4,,COVE_F,IM,37.5,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,RANU RNS,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,RUBU/FRU,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,RUBU/FRU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,RUBU IDA,B4,,COVE_F,IM,37.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,RUBU IDA,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,RUBU IDA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,SCRO NOD,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,SCRO NOD,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,SENE NEM,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,SENE FUC,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,SENE FUC,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,SENSUBA,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,SO VI.VI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,STEL ALS,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,STEL MED,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,THEL LIM,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,THEL LIM,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,TRIS FLA,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,ULMU GLA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,URTI DIO,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,VIOL REI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,VIOL REI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,VIOL REI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,ACER PSE,B4,,COVE_S,IM,2,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,BETU PEN,B4,,COVE_S,IM,0.1,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,PICE ABI,B4,,COVE_S,IM,0.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,PICE ABI,B4,,COVE_S,IM,4,%,,X,,,
VS,AT01,EA,69,,,,201007,1,,PICE ABI,B4,,COVE_S,IM,2,%,,X,,,
VS,AT01,EA,69,,,,199607,1,,RUBU IDA,B4,,COVE_S,IM,37.5,%,,X,,,
VS,AT01,EA,69,,,,200507,1,,ULMU GLA,B4,,COVE_S,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,FAGU SYL,B4,,COVE_T1,IM,2,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,FAGU SYL,B4,,COVE_T1,IM,18.75,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,FRAX EXC,B4,,COVE_T1,IM,8.75,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,PICE ABI,B4,,COVE_T1,IM,8.75,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,PICE ABI,B4,,COVE_T1,IM,8.75,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,SO AU.AU,B4,,COVE_T1,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,SO AU.AU,B4,,COVE_T1,IM,4,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,ACER PSE,B4,,COVE_T2,IM,18.75,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,FAGU SYL,B4,,COVE_T2,IM,18.75,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,FRAX EXC,B4,,COVE_T2,IM,18.75,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,PICE ABI,B4,,COVE_T2,IM,18.75,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,SORB ARI,B4,,COVE_T2,IM,18.75,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,FAGU SYL,B4,,COVE_T3,IM,18.75,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,PICE ABI,B4,,COVE_T3,IM,2,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,ABIE ALB,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,ABIE ALB,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,ABIE ALB,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,ACER PSE,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,ACER PSE,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,ACER PSE,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,ADENOGLA,BX_AT,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,ADENOGLA,BX_AT,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,ADENOGLA,BX_AT,,COVE_F,IM,4,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,AJUG REP,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,ANEM NEM,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,ANEM NEM,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,ASPL RUT,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,ASPL VIR,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,ASPL VIR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,ATHY FIL,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,ATHY FIL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,ATHY FIL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,BRAC SYL,B4,,COVE_F,IM,37.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,BRAC SYL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,CALA EPI,B4,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,CALA VAR,B4,,COVE_F,IM,62.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,CALA VAR,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,CALA VAR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,CARTRIF,BX_AT,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,CARTRIF,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,CARTRIF,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,CARALBA,BX_AT,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,CARALBA,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,CARALBA,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,C DIGITA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,C FLACCA,B4,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,C PENDUL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,C SYLVAT,B4,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,C SYLVAT,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,C SYLVAT,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,C TUMIDI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,CE ER,ER,B4,,COVE_F,IM,0.1,%,,X,,
VS,AT01,EA,70,,,,199607,1,,CIRS ARV,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,CIRERIS,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,CIRS PAL,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,CIRS VUL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,CLEM VIT,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,CYCPURP,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,CYCPURP,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,CYCPURP,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,DAPH LAU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,DAPH LAU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,DAPH LAU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,DENT BUL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,DENENNE,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,DENENNE,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,DRYO BOR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,DRYO CAR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,DRYO CAR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,DRYO DIL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,DRYO FIL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,DRYO FIL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,EUPA CAN,B4,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,EUPA CAN,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,EUPA CAN,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,EUPH AMY,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,EUPH AMY,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,EUPH DUL,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,EUPH DUL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,FAGU SYL,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,FAGU SYL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,FRAG VES,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,FRAG VES,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,FRAG VES,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,FRAX EXC,B4,,COVE_F,IM,37.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,FRAX EXC,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,FRAX EXC,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,GALI ODO,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,HELL NIG,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,HELL NIG,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,HELL NIG,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,HIER SYL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,HYPE HIR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,HYPE HIR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,HYPE HIR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,HYPMAMA,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,HYPMAMA,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,LAMI GAL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,LAMI GAL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,LARI DEC,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,LINA VUL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,LYSI NEM,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,MELI NUT,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,MERC PER,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,MERC PER,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,MOEH TRI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,MYCE MUR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,ORIG VUL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,ORIG VUL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,OXAL ACE,B4,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,OXAL ACE,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,PARI QUA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,PICE ABI,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,PICE ABI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,POLY ACU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,POLY ACU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,POLY ACU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,PREN PUR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,PREN PUR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,PREN PUR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,PRIM ELA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,PRIM ELA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,PRIM ELA,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,RUBU/FRU,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,RUBU/FRU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,RUBHIRT,BX_AT,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,RUBU IDA,B4,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,RUBU IDA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,SALV GLU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,SALV GLU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,SANI EUR,B4,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,SANI EUR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,SANI EUR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,SENE NEM,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,SENE FUC,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,SENE FUC,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,SENE FUC,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,SORB ARI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,SO AU.AU,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,SO AU.AU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,THEL LIM,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,THEL LIM,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,THEL LIM,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,VERA ALB,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,VERA ALB,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,VIOL REI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,VIOL REI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,VIOL REI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,ABIE ALB,B4,,COVE_S,IM,0.1,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,ABIE ALB,B4,,COVE_S,IM,4,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,ACER PSE,B4,,COVE_S,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,BETU PEN,B4,,COVE_S,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,FAGU SYL,B4,,COVE_S,IM,15,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,FAGU SYL,B4,,COVE_S,IM,37.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,FAGU SYL,B4,,COVE_S,IM,18.75,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,FRAX EXC,B4,,COVE_S,IM,3,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,FRAX EXC,B4,,COVE_S,IM,37.5,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,FRAX EXC,B4,,COVE_S,IM,0.5,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,PICE ABI,B4,,COVE_S,IM,15,%,,X,,,
VS,AT01,EA,70,,,,200507,1,,PICE ABI,B4,,COVE_S,IM,18.75,%,,X,,,
VS,AT01,EA,70,,,,201007,1,,PICE ABI,B4,,COVE_S,IM,4,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,RUBHIRT,BX_AT,,COVE_S,IM,3,%,,X,,,
VS,AT01,EA,70,,,,199607,1,,RUBU IDA,B4,,COVE_S,IM,15,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,PICE ABI,B4,,COVE_T1,IM,8.75,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,PICE ABI,B4,,COVE_T1,IM,18.75,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,ULMU GLA,B4,,COVE_T1,IM,15,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,FAGU SYL,B4,,COVE_T2,IM,8.75,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,LARI DEC,B4,,COVE_T2,IM,3,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,LARI DEC,B4,,COVE_T2,IM,4,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,PICE ABI,B4,,COVE_T2,IM,37.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,PICE ABI,B4,,COVE_T2,IM,18.75,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,PICE ABI,B4,,COVE_T2,IM,18.75,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,FAGU SYL,B4,,COVE_T3,IM,8.75,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,FAGU SYL,B4,,COVE_T3,IM,8.75,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,PICE ABI,B4,,COVE_T3,IM,8.75,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,PICE ABI,B4,,COVE_T3,IM,4,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,ACER PSE,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,ACER PSE,B4,,COVE_F,IM,0.5,%,,X,,,
