Subprog,Area,Inst,StationCode,Species,ListSpecies,level,YYYYMM,Spool,Param,ParamList,value,QualityFlag,StatusFlag,Unit,Method,parloc,SampleNumber,SpeciesName,ParamName
VG,SE08,SN,2,C PANICE,B4,NULL,198900,32,FREQ_   ,IM,53,NULL,NULL,%         ,NULL,280,1083,CAREX PANICEA                                           ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,C PANICE,B4,NULL,198900,32,COVE_F  ,IM,0.7,NULL,NULL,%         ,NULL,321,1083,CAREX PANICEA                                           ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,GEUM RIV,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,GEUM RIVALE                                             ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,GEUM RIV,B4,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,GEUM RIVALE                                             ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,GEUM RIV,B4,NULL,198900,32,COVE_F  ,IM,0,NULL,NULL,%         ,NULL,321,1083,GEUM RIVALE                                             ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,PLEU SCH,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,PLEUROZIUM SCHREBERI (BRID.) MITT.                      ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,PLEU SCH,M2,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,PLEUROZIUM SCHREBERI (BRID.) MITT.                      ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,PLEU SCH,M2,NULL,198900,32,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,1083,PLEUROZIUM SCHREBERI (BRID.) MITT.                      ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,SELA SEL,B4,NULL,198900,32,FERT_   ,IM,93,NULL,NULL,%         ,NULL,279,1083,SELAGINELLA SELAGINOIDES                                ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,SELA SEL,B4,NULL,198900,32,FREQ_   ,IM,91,NULL,NULL,%         ,NULL,280,1083,SELAGINELLA SELAGINOIDES                                ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,SELA SEL,B4,NULL,198900,32,COVE_F  ,IM,1,NULL,NULL,%         ,NULL,321,1083,SELAGINELLA SELAGINOIDES                                ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,VACC ULI,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,VACCINIUM ULIGINOSUM                                    ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,VACC ULI,B4,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,VACCINIUM ULIGINOSUM                                    ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,VACC ULI,B4,NULL,198900,32,COVE_F  ,IM,0.4,NULL,NULL,%         ,NULL,321,1083,VACCINIUM ULIGINOSUM                                    ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,CALL STR,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,CALLIERGON STRAMINEUM (BRID.) KINDB.                    ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,CALL STR,M2,NULL,198900,32,FREQ_   ,IM,6,NULL,NULL,%         ,NULL,280,1083,CALLIERGON STRAMINEUM (BRID.) KINDB.                    ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,CALL STR,M2,NULL,198900,32,COVE_B  ,IM,0.1,NULL,NULL,%         ,NULL,322,1083,CALLIERGON STRAMINEUM (BRID.) KINDB.                    ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,CAMP STE,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,CAMPYLIUM STELLATUM (HEDW.) J.LANGE+C.JENS.             ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,CAMP STE,M2,NULL,198900,32,FREQ_   ,IM,97,NULL,NULL,%         ,NULL,280,1083,CAMPYLIUM STELLATUM (HEDW.) J.LANGE+C.JENS.             ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,CAMP STE,M2,NULL,198900,32,COVE_B  ,IM,51.6,NULL,NULL,%         ,NULL,322,1083,CAMPYLIUM STELLATUM (HEDW.) J.LANGE+C.JENS.             ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,CALL CUS,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,CALLIERGONELLA CUSPIDATA (HEDW.) LOESKE                 ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,CALL CUS,M2,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,CALLIERGONELLA CUSPIDATA (HEDW.) LOESKE                 ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,CALL CUS,M2,NULL,198900,32,COVE_B  ,IM,0,NULL,NULL,%         ,NULL,322,1083,CALLIERGONELLA CUSPIDATA (HEDW.) LOESKE                 ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,BRYU PSE,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,"BRYUM PSEUDOTRIQUETRUM (HEDW.) GAERTN,MEYER+SCHERB.     ",FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,BRYU PSE,M2,NULL,198900,32,FREQ_   ,IM,13,NULL,NULL,%         ,NULL,280,1083,"BRYUM PSEUDOTRIQUETRUM (HEDW.) GAERTN,MEYER+SCHERB.     ",FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,BRYU PSE,M2,NULL,198900,32,COVE_B  ,IM,0.2,NULL,NULL,%         ,NULL,322,1083,"BRYUM PSEUDOTRIQUETRUM (HEDW.) GAERTN,MEYER+SCHERB.     ",COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,BRYALES ,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,BRYALES                                                 ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,BRYALES ,M2,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,BRYALES                                                 ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,BRYALES ,M2,NULL,198900,32,COVE_B  ,IM,0,NULL,NULL,%         ,NULL,322,1083,BRYALES                                                 ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,CINC STY,M2,NULL,198900,32,FERT_   ,IM,3,NULL,NULL,%         ,NULL,279,1083,CINCLIDIUM STYGIUM  SW.                                 ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,CINC STY,M2,NULL,198900,32,FREQ_   ,IM,56,NULL,NULL,%         ,NULL,280,1083,CINCLIDIUM STYGIUM  SW.                                 ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,CINC STY,M2,NULL,198900,32,COVE_B  ,IM,1.5,NULL,NULL,%         ,NULL,322,1083,CINCLIDIUM STYGIUM  SW.                                 ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,ANEU PIN,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,ANEURA PINGUIS (L.) DUM.                                ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,ANEU PIN,M2,NULL,198900,32,FREQ_   ,IM,66,NULL,NULL,%         ,NULL,280,1083,ANEURA PINGUIS (L.) DUM.                                ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,ANEU PIN,M2,NULL,198900,32,COVE_B  ,IM,0.7,NULL,NULL,%         ,NULL,322,1083,ANEURA PINGUIS (L.) DUM.                                ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,HYLO SPL,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,"HYLOCOMIUM SPLENDENS (HEDW.) B,S.+G.                    ",FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,HYLO SPL,M2,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,"HYLOCOMIUM SPLENDENS (HEDW.) B,S.+G.                    ",FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,HYLO SPL,M2,NULL,198900,32,COVE_B  ,IM,0.4,NULL,NULL,%         ,NULL,322,1083,"HYLOCOMIUM SPLENDENS (HEDW.) B,S.+G.                    ",COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,JUNGERDX,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,JUNGERMANNIIDAE                                         ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,JUNGERDX,M2,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,JUNGERMANNIIDAE                                         ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,JUNGERDX,M2,NULL,198900,32,COVE_B  ,IM,0,NULL,NULL,%         ,NULL,322,1083,JUNGERMANNIIDAE                                         ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,DREP REV,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,DREPANOCLADUS REVOLVENS (SW.) WARNST.                   ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,DREP REV,M2,NULL,198900,32,FREQ_   ,IM,97,NULL,NULL,%         ,NULL,280,1083,DREPANOCLADUS REVOLVENS (SW.) WARNST.                   ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,DREP REV,M2,NULL,198900,32,COVE_B  ,IM,25.2,NULL,NULL,%         ,NULL,322,1083,DREPANOCLADUS REVOLVENS (SW.) WARNST.                   ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,TRIT POI,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,TRITOMARIA POLITA (NEES) JOERG.                         ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,TRIT POI,M2,NULL,198900,32,FREQ_   ,IM,22,NULL,NULL,%         ,NULL,280,1083,TRITOMARIA POLITA (NEES) JOERG.                         ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,TRIT POI,M2,NULL,198900,32,COVE_B  ,IM,0.3,NULL,NULL,%         ,NULL,322,1083,TRITOMARIA POLITA (NEES) JOERG.                         ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,TOME NIT,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,TOMENTYPNUM NITENS (HEDW.) LOESKE                       ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,TOME NIT,M2,NULL,198900,32,FREQ_   ,IM,13,NULL,NULL,%         ,NULL,280,1083,TOMENTYPNUM NITENS (HEDW.) LOESKE                       ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,TOME NIT,M2,NULL,198900,32,COVE_B  ,IM,0.3,NULL,NULL,%         ,NULL,322,1083,TOMENTYPNUM NITENS (HEDW.) LOESKE                       ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,SPHA WAR,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,SPHAGNUM WARNSTORFII  RUSS.                             ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,SPHA WAR,M2,NULL,198900,32,FREQ_   ,IM,47,NULL,NULL,%         ,NULL,280,1083,SPHAGNUM WARNSTORFII  RUSS.                             ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,SPHA WAR,M2,NULL,198900,32,COVE_B  ,IM,13.6,NULL,NULL,%         ,NULL,322,1083,SPHAGNUM WARNSTORFII  RUSS.                             ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,SANI UNC,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,SANIONIA UNCINATA (HEDW.) LOESKE                        ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,SANI UNC,M2,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,SANIONIA UNCINATA (HEDW.) LOESKE                        ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,SANI UNC,M2,NULL,198900,32,COVE_B  ,IM,0,NULL,NULL,%         ,NULL,322,1083,SANIONIA UNCINATA (HEDW.) LOESKE                        ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,SCOR SCO,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,SCORPIDIUM SCORPIOIDES (HEDW.) LIMPR.                   ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,SCOR SCO,M2,NULL,198900,32,FREQ_   ,IM,13,NULL,NULL,%         ,NULL,280,1083,SCORPIDIUM SCORPIOIDES (HEDW.) LIMPR.                   ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,SCOR SCO,M2,NULL,198900,32,COVE_B  ,IM,0.3,NULL,NULL,%         ,NULL,322,1083,SCORPIDIUM SCORPIOIDES (HEDW.) LIMPR.                   ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,SCAPANIZ,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,SCAPANIA SP.                                            ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,SCAPANIZ,M2,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,SCAPANIA SP.                                            ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,SCAPANIZ,M2,NULL,198900,32,COVE_B  ,IM,0,NULL,NULL,%         ,NULL,322,1083,SCAPANIA SP.                                            ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,GYMN BOR,M2,NULL,198900,32,FREQ_   ,IM,16,NULL,NULL,%         ,NULL,280,1083,GYMNOCOLEA BOREALIS (FRISVOLL+MOEN)                     ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,GYMN BOR,M2,NULL,198900,32,COVE_B  ,IM,0.2,NULL,NULL,%         ,NULL,322,1083,GYMNOCOLEA BOREALIS (FRISVOLL+MOEN)                     ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,MOLI CAE,B4,NULL,198900,32,FERT_   ,IM,8,NULL,NULL,%         ,NULL,279,1083,MOLINIA CAERULEA                                        ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,MOLI CAE,B4,NULL,198900,32,FREQ_   ,IM,94,NULL,NULL,%         ,NULL,280,1083,MOLINIA CAERULEA                                        ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,MOLI CAE,B4,NULL,198900,32,COVE_F  ,IM,3.8,NULL,NULL,%         ,NULL,321,1083,MOLINIA CAERULEA                                        ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,PEDI PAL,B4,NULL,198900,32,FERT_   ,IM,96,NULL,NULL,%         ,NULL,279,1083,PEDICULARIS PALUSTRIS                                   ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,PEDI PAL,B4,NULL,198900,32,FREQ_   ,IM,88,NULL,NULL,%         ,NULL,280,1083,PEDICULARIS PALUSTRIS                                   ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,PEDI PAL,B4,NULL,198900,32,COVE_F  ,IM,4.6,NULL,NULL,%         ,NULL,321,1083,PEDICULARIS PALUSTRIS                                   ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,POTE ERE,B4,NULL,198900,32,FERT_   ,IM,50,NULL,NULL,%         ,NULL,279,1083,POTENTILLA ERECTA                                       ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,POTE ERE,B4,NULL,198900,32,FREQ_   ,IM,88,NULL,NULL,%         ,NULL,280,1083,POTENTILLA ERECTA                                       ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,POTE ERE,B4,NULL,198900,32,COVE_F  ,IM,5.8,NULL,NULL,%         ,NULL,321,1083,POTENTILLA ERECTA                                       ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,RHOD ROS,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,RHODOBRYUM ROSEUM (HEDW.) LIMPR.                        ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,RHOD ROS,M2,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,RHODOBRYUM ROSEUM (HEDW.) LIMPR.                        ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,RHOD ROS,M2,NULL,198900,32,COVE_B  ,IM,0,NULL,NULL,%         ,NULL,322,1083,RHODOBRYUM ROSEUM (HEDW.) LIMPR.                        ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,SAUS ALP,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,SAUSSUREA ALPINA                                        ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,SAUS ALP,B4,NULL,198900,32,FREQ_   ,IM,25,NULL,NULL,%         ,NULL,280,1083,SAUSSUREA ALPINA                                        ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,SAUS ALP,B4,NULL,198900,32,COVE_F  ,IM,0.6,NULL,NULL,%         ,NULL,321,1083,SAUSSUREA ALPINA                                        ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,SCIR CES,B4,NULL,198900,32,FERT_   ,IM,90,NULL,NULL,%         ,NULL,279,1083,SCIRPUS CESPITOSUS                                      ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,SCIR CES,B4,NULL,198900,32,FREQ_   ,IM,97,NULL,NULL,%         ,NULL,280,1083,SCIRPUS CESPITOSUS                                      ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,SCIR CES,B4,NULL,198900,32,COVE_F  ,IM,2.3,NULL,NULL,%         ,NULL,321,1083,SCIRPUS CESPITOSUS                                      ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,TRIE EUR,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,TRIENTALIS EUROPAEA                                     ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,TRIE EUR,B4,NULL,198900,32,FREQ_   ,IM,9,NULL,NULL,%         ,NULL,280,1083,TRIENTALIS EUROPAEA                                     ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,TRIE EUR,B4,NULL,198900,32,COVE_F  ,IM,0.1,NULL,NULL,%         ,NULL,321,1083,TRIENTALIS EUROPAEA                                     ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,PLAG ELL,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,PLAGIOMNIUM ELLIPTICUM (BRID.) T.KOP.                   ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,PLAG ELL,M2,NULL,198900,32,FREQ_   ,IM,6,NULL,NULL,%         ,NULL,280,1083,PLAGIOMNIUM ELLIPTICUM (BRID.) T.KOP.                   ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,PLAG ELL,M2,NULL,198900,32,COVE_B  ,IM,0.7,NULL,NULL,%         ,NULL,322,1083,PLAGIOMNIUM ELLIPTICUM (BRID.) T.KOP.                   ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,LOPH RUT,M2,NULL,198900,32,FERT_   ,IM,2,NULL,NULL,%         ,NULL,279,1083,LOPHOZIA RUTHEANA (LIMPR.) HOWE                         ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,LOPH RUT,M2,NULL,198900,32,FREQ_   ,IM,88,NULL,NULL,%         ,NULL,280,1083,LOPHOZIA RUTHEANA (LIMPR.) HOWE                         ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,LOPH RUT,M2,NULL,198900,32,COVE_B  ,IM,6.2,NULL,NULL,%         ,NULL,322,1083,LOPHOZIA RUTHEANA (LIMPR.) HOWE                         ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,PALU SQU,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,PALUDELLA SQUARROSA (HEDW.) BRID.                       ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,PALU SQU,M2,NULL,198900,32,FREQ_   ,IM,9,NULL,NULL,%         ,NULL,280,1083,PALUDELLA SQUARROSA (HEDW.) BRID.                       ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,PALU SQU,M2,NULL,198900,32,COVE_B  ,IM,0.3,NULL,NULL,%         ,NULL,322,1083,PALUDELLA SQUARROSA (HEDW.) BRID.                       ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,NULL,NULL,NULL,198900,32,COVE_F  ,IM,36.8,NULL,NULL,%         ,NULL,321,1083,NULL,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,NULL,NULL,NULL,198900,32,COVE_B  ,IM,95.5,NULL,NULL,%         ,NULL,322,1083,NULL,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,C DIOICA,B4,NULL,198900,32,FERT_   ,IM,100,NULL,NULL,%         ,NULL,279,1083,CAREX DIOICA                                            ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,C DIOICA,B4,NULL,198900,32,FREQ_   ,IM,44,NULL,NULL,%         ,NULL,280,1083,CAREX DIOICA                                            ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,C DIOICA,B4,NULL,198900,32,COVE_F  ,IM,0.5,NULL,NULL,%         ,NULL,321,1083,CAREX DIOICA                                            ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,EQUI PAL,B4,NULL,198900,32,FERT_   ,IM,38,NULL,NULL,%         ,NULL,279,1083,EQUISETUM PALUSTRE                                      ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,EQUI PAL,B4,NULL,198900,32,FREQ_   ,IM,88,NULL,NULL,%         ,NULL,280,1083,EQUISETUM PALUSTRE                                      ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,EQUI PAL,B4,NULL,198900,32,COVE_F  ,IM,1,NULL,NULL,%         ,NULL,321,1083,EQUISETUM PALUSTRE                                      ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,GYMN BOR,M2,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,GYMNOCOLEA BOREALIS (FRISVOLL+MOEN)                     ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,SALIX  Z,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,SALIX SP.                                               ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,SALIX  Z,B4,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,SALIX SP.                                               ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,SALIX  Z,B4,NULL,198900,32,COVE_F  ,IM,0.1,NULL,NULL,%         ,NULL,321,1083,SALIX SP.                                               ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,SCIR HUD,B4,NULL,198900,32,FERT_   ,IM,100,NULL,NULL,%         ,NULL,279,1083,SCIRPUS HUDSONIANUS                                     ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,SCIR HUD,B4,NULL,198900,32,FREQ_   ,IM,53,NULL,NULL,%         ,NULL,280,1083,SCIRPUS HUDSONIANUS                                     ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,SCIR HUD,B4,NULL,198900,32,COVE_F  ,IM,0.5,NULL,NULL,%         ,NULL,321,1083,SCIRPUS HUDSONIANUS                                     ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,TRIG PAL,B4,NULL,198900,32,FERT_   ,IM,100,NULL,NULL,%         ,NULL,279,1083,TRIGLOCHIN PALUSTRIS                                    ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,TRIG PAL,B4,NULL,198900,32,FREQ_   ,IM,6,NULL,NULL,%         ,NULL,280,1083,TRIGLOCHIN PALUSTRIS                                    ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,TRIG PAL,B4,NULL,198900,32,COVE_F  ,IM,0.1,NULL,NULL,%         ,NULL,321,1083,TRIGLOCHIN PALUSTRIS                                    ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,THAL ALP,B4,NULL,198900,32,FERT_   ,IM,14,NULL,NULL,%         ,NULL,279,1083,THALICTRUM ALPINUM                                      ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,THAL ALP,B4,NULL,198900,32,FREQ_   ,IM,91,NULL,NULL,%         ,NULL,280,1083,THALICTRUM ALPINUM                                      ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,THAL ALP,B4,NULL,198900,32,COVE_F  ,IM,2.6,NULL,NULL,%         ,NULL,321,1083,THALICTRUM ALPINUM                                      ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,TOFI PUS,B4,NULL,198900,32,FERT_   ,IM,5,NULL,NULL,%         ,NULL,279,1083,TOFIELDIA PUSILLA                                       ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,TOFI PUS,B4,NULL,198900,32,FREQ_   ,IM,59,NULL,NULL,%         ,NULL,280,1083,TOFIELDIA PUSILLA                                       ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,TOFI PUS,B4,NULL,198900,32,COVE_F  ,IM,0.6,NULL,NULL,%         ,NULL,321,1083,TOFIELDIA PUSILLA                                       ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,PARN PAL,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,PARNASSIA PALUSTRIS                                     ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,PARN PAL,B4,NULL,198900,32,FREQ_   ,IM,19,NULL,NULL,%         ,NULL,280,1083,PARNASSIA PALUSTRIS                                     ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,PARN PAL,B4,NULL,198900,32,COVE_F  ,IM,0.2,NULL,NULL,%         ,NULL,321,1083,PARNASSIA PALUSTRIS                                     ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,PING VUL,B4,NULL,198900,32,FERT_   ,IM,17,NULL,NULL,%         ,NULL,279,1083,PINGUICULA VULGARIS                                     ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,PING VUL,B4,NULL,198900,32,FREQ_   ,IM,56,NULL,NULL,%         ,NULL,280,1083,PINGUICULA VULGARIS                                     ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,PING VUL,B4,NULL,198900,32,COVE_F  ,IM,0.7,NULL,NULL,%         ,NULL,321,1083,PINGUICULA VULGARIS                                     ,COVER. OF SPECIES/FIELD LAYER 
